dim0,dim1,predicted_severity
0.2379509223308981,-0.0149070699435453,0.662518874961672
0.2401363110729191,-0.0149070699435453,0.6628581934470709
0.24232169981494012,-0.0149070699435453,0.6632200228632423
0.24450708855696113,-0.0149070699435453,0.6636041432009893
0.24669247729898208,-0.0149070699435453,0.6640103146344865
0.2488778660410031,-0.0149070699435453,0.6644382778030797
0.2510632547830241,-0.0149070699435453,0.6648877541232202
0.2532486435250451,-0.0149070699435453,0.6653584461300389
0.2554340322670661,-0.0149070699435453,0.6658500378477613
0.25761942100908714,-0.0149070699435453,0.666362195188417
0.25980480975110815,-0.0149070699435453,0.6668945663781126
0.26199019849312916,-0.0149070699435453,0.6674467824098264
0.26417558723515017,-0.0149070699435453,0.6680184575221609
0.2663609759771712,-0.0149070699435453,0.6686091897029058
0.2685463647191922,-0.0149070699435453,0.6692185612164676
0.2707317534612132,-0.0149070699435453,0.6698461391542606
0.2729171422032342,-0.0149070699435453,0.6704914760068249
0.2751025309452552,-0.0149070699435453,0.6711541102566313
0.27728791968727623,-0.0149070699435453,0.671833566990411
0.2794733084292972,-0.0149070699435453,0.6725293585298435
0.2816586971713182,-0.0149070699435453,0.6732409850792402
0.2838440859133392,-0.0149070699435453,0.6739679353891936
0.2860294746553602,-0.0149070699435453,0.6747096874346288
0.2882148633973812,-0.0149070699435453,0.6754657091062156
0.29040025213940224,-0.0149070699435453,0.6762354589135622
0.29258564088142325,-0.0149070699435453,0.6770183866990194
0.29477102962344426,-0.0149070699435453,0.6778139343605908
0.29695641836546527,-0.0149070699435453,0.6786215365827227
0.2991418071074863,-0.0149070699435453,0.6794406215733274
0.3013271958495073,-0.0149070699435453,0.6802706118059492
0.3035125845915283,-0.0149070699435453,0.6811109247653554
0.3056979733335493,-0.0149070699435453,0.6819609736953188
0.3078833620755703,-0.0149070699435453,0.682820168347261
0.3100687508175913,-0.0149070699435453,0.6836879157279786
0.3122541395596123,-0.0149070699435453,0.6845636208455009
0.3144395283016333,-0.0149070699435453,0.6854466874513138
0.3166249170436543,-0.0149070699435453,0.6863365187778259
0.3188103057856753,-0.0149070699435453,0.6872325182693515
0.32099569452769633,-0.0149070699435453,0.6881340903057572
0.32318108326971734,-0.0149070699435453,0.6890406409168822
0.32536647201173835,-0.0149070699435453,0.6899515784867094
0.32755186075375936,-0.0149070699435453,0.6908663144460272
0.32973724949578037,-0.0149070699435453,0.6917842639520506
0.3319226382378014,-0.0149070699435453,0.6927048465540072
0.3341080269798224,-0.0149070699435453,0.6936274868433326
0.3362934157218434,-0.0149070699435453,0.6945516150873704
0.3384788044638644,-0.0149070699435453,0.695476667845335
0.34066419320588537,-0.0149070699435453,0.6964020885657635
0.3428495819479064,-0.0149070699435453,0.6973273281638481
0.3450349706899274,-0.0149070699435453,0.6982518455783542
0.3472203594319484,-0.0149070699435453,0.6991751083066345
0.3494057481739694,-0.0149070699435453,0.7000965929171713
0.3515911369159904,-0.0149070699435453,0.7010157855387772
0.35377652565801143,-0.0149070699435453,0.7019321823256787
0.35596191440003244,-0.0149070699435453,0.7028452898979425
0.35814730314205345,-0.0149070699435453,0.7037546257564444
0.36033269188407446,-0.0149070699435453,0.7046597186720969
0.3625180806260955,-0.0149070699435453,0.7055601090488185
0.3647034693681165,-0.0149070699435453,0.706455349259813
0.3668888581101375,-0.0149070699435453,0.707345003956994
0.3690742468521585,-0.0149070699435453,0.7082286503534284
0.37125963559417946,-0.0149070699435453,0.7091058784784771
0.37344502433620047,-0.0149070699435453,0.7099762914059002
0.3756304130782215,-0.0149070699435453,0.7108395054547956
0.3778158018202425,-0.0149070699435453,0.7116951503636115
0.3800011905622635,-0.0149070699435453,0.7125428694374386
0.3821865793042845,-0.0149070699435453,0.7133823196689898
0.3843719680463055,-0.0149070699435453,0.7142131718335265
0.38655735678832653,-0.0149070699435453,0.715035110558245
0.38874274553034754,-0.0149070699435453,0.7158478343667866
0.39092813427236855,-0.0149070699435453,0.7166510556992968
0.39311352301438957,-0.0149070699435453,0.7174445009087639
0.3952989117564106,-0.0149070699435453,0.7182279102344818
0.3974843004984316,-0.0149070699435453,0.7190010377531888
0.3996696892404526,-0.0149070699435453,0.7197636513089316
0.40185507798247355,-0.0149070699435453,0.7205155324223831
0.40404046672449456,-0.0149070699435453,0.7212564761805469
