dim0,dim1,severity,label,fault_name,cluster_id
0.2198216321602301,0.1189085600323426,0.8688946023600863,unsafe,freq_bus2,1
0.2198216321602301,0.1189085600323426,0.5667406032420297,safe,freq_bus4,1
0.2198216321602301,0.1189085600323426,0.8874928686660031,unsafe,severe_bus7,1
0.0813226104622398,0.1839689284266127,0.9710870814136356,unsafe,angle_bus7,1
0.0813226104622398,0.1839689284266127,0.9709182612987242,unsafe,angle_bus8,1
0.0813226104622398,0.1839689284266127,0.9986087644869444,unsafe,voltage_bus9,1
0.0813226104622398,0.1839689284266127,0.9988982103551188,unsafe,voltage_bus10,1
0.0813226104622398,0.1839689284266127,0.9706904301954136,unsafe,freq_bus2,1
0.0813226104622398,0.1839689284266127,0.9988889904399628,unsafe,freq_bus4,1
0.0813226104622398,0.1839689284266127,0.97111432067462,unsafe,severe_bus7,1
0.0540556633624354,0.218538267558073,0.7804249332200948,unsafe,angle_bus7,2
0.0540556633624354,0.218538267558073,0.5469731759715896,safe,angle_bus8,2
0.0540556633624354,0.218538267558073,0.5387626825111854,safe,voltage_bus9,2
0.0540556633624354,0.218538267558073,0.5124740128674872,safe,voltage_bus10,2
0.0540556633624354,0.218538267558073,0.843964764913806,unsafe,freq_bus2,2
0.0540556633624354,0.218538267558073,0.5111930188846429,safe,freq_bus4,2
0.0540556633624354,0.218538267558073,0.8936821135243307,unsafe,severe_bus7,2
0.0140885618388902,0.2431928547320049,0.8596681628863231,unsafe,angle_bus7,2
0.0140885618388902,0.2431928547320049,0.6574450904873295,unsafe,angle_bus8,2
0.0140885618388902,0.2431928547320049,0.6132050439486476,unsafe,voltage_bus9,2
0.0140885618388902,0.2431928547320049,0.7186884984380674,unsafe,voltage_bus10,2
0.0140885618388902,0.2431928547320049,0.8618016951707823,unsafe,freq_bus2,2
0.0140885618388902,0.2431928547320049,0.7608717330266953,unsafe,freq_bus4,2
0.0140885618388902,0.2431928547320049,0.8815450318368389,unsafe,severe_bus7,2
0.0022604395144403,0.1956112156024795,0.892587962042166,unsafe,angle_bus7,4
0.0022604395144403,0.1956112156024795,0.7043558301591103,unsafe,angle_bus8,4
0.0022604395144403,0.1956112156024795,0.6427876474412353,unsafe,voltage_bus9,4
0.0022604395144403,0.1956112156024795,0.6569565260748131,unsafe,voltage_bus10,4
0.0022604395144403,0.1956112156024795,0.9362524647479082,unsafe,freq_bus2,4
0.0022604395144403,0.1956112156024795,0.6588046405989509,unsafe,freq_bus4,4
0.0022604395144403,0.1956112156024795,0.9106981961091768,unsafe,severe_bus7,4
0.0955658580117267,0.0677276127821522,0.7054041670008175,unsafe,angle_bus7,2
0.0955658580117267,0.0677276127821522,0.5449286191977384,safe,angle_bus8,2
0.0955658580117267,0.0677276127821522,0.5386903049608122,safe,voltage_bus9,2
0.0955658580117267,0.0677276127821522,0.5025716256877673,safe,voltage_bus10,2
0.0955658580117267,0.0677276127821522,0.733468805917125,unsafe,freq_bus2,2
0.0955658580117267,0.0677276127821522,0.5079306561672288,safe,freq_bus4,2
0.0955658580117267,0.0677276127821522,0.9069572120990146,unsafe,severe_bus7,2
0.1164547403187013,0.0802930197560509,0.535524526153206,safe,angle_bus7,2
0.1164547403187013,0.0802930197560509,0.4502226854321406,safe,angle_bus8,2
0.1164547403187013,0.0802930197560509,0.447506824757783,safe,voltage_bus9,2
0.1164547403187013,0.0802930197560509,0.4299796217193484,safe,voltage_bus10,2
0.1164547403187013,0.0802930197560509,0.5467844461607183,safe,freq_bus2,2
0.1164547403187013,0.0802930197560509,0.4378090381863345,safe,freq_bus4,2
0.1164547403187013,0.0802930197560509,0.7097925528344573,unsafe,severe_bus7,2
0.0684571050793245,0.3831695104675754,0.7195576501951326,unsafe,angle_bus7,0
0.0684571050793245,0.3831695104675754,0.7195576501951326,unsafe,angle_bus8,0
0.0684571050793245,0.3831695104675754,0.7195576501951326,unsafe,voltage_bus9,0
0.0684571050793245,0.3831695104675754,0.7195576501951326,unsafe,voltage_bus10,0
0.0684571050793245,0.3831695104675754,0.7195576501951326,unsafe,freq_bus2,0
0.0684571050793245,0.3831695104675754,0.7195576501951326,unsafe,freq_bus4,0
0.0684571050793245,0.3831695104675754,0.7195576501951326,unsafe,severe_bus7,0
0.1881052864091571,0.2587007849466453,0.6483083268697534,unsafe,angle_bus7,2
0.1881052864091571,0.2587007849466453,0.5297858051432798,safe,angle_bus8,2
0.1881052864091571,0.2587007849466453,0.5245469513724934,safe,voltage_bus9,2
0.1881052864091571,0.2587007849466453,0.500404085660721,safe,voltage_bus10,2
0.1881052864091571,0.2587007849466453,0.6660710065493232,unsafe,freq_bus2,2
0.1881052864091571,0.2587007849466453,0.5047288676238464,safe,freq_bus4,2
0.1881052864091571,0.2587007849466453,0.9017448006052754,unsafe,severe_bus7,2
0.2729973489799775,0.0968763335861795,0.7311943855791891,unsafe,angle_bus7,5
0.2729973489799775,0.0968763335861795,0.7311943855791891,unsafe,angle_bus8,5
0.2729973489799775,0.0968763335861795,0.7311943855791891,unsafe,voltage_bus9,5
0.2729973489799775,0.0968763335861795,0.7311943855791891,unsafe,voltage_bus10,5
