re_level,fault_name,f_angle,f_freq,f_voltage,severity
1,angle_bus8,0.5599331405946241,0.3511817285771066,0.9967078900694488,0.6169389749589509
1,voltage_bus9,0.5535477588060288,0.3480877836978209,0.9958451452029368,0.6127571116282038
1,voltage_bus10,0.5326240091281165,0.2865986711790711,0.9963644571986148,0.5870527866584797
1,freq_bus2,1.0,0.7957376226969011,1.0,0.9489344056742252
1,freq_bus4,0.5326240091281165,0.3006713849273659,0.9960448953838796,0.5904910746418696
1,severe_bus7,1.0,0.6318160950992571,0.9977343066145424,0.90738760042845
1,angle_bus7,1.0,0.0006557431046374,0.3390834263201392,0.5849347923561942
1,angle_bus8,1.0,0.0006557431046374,0.3390834263201392,0.5849347923561942
1,voltage_bus9,1.0,0.0006557431046374,0.3390834263201392,0.5849347923561942
1,voltage_bus10,1.0,0.0006557431046374,0.3390834263201392,0.5849347923561942
1,freq_bus2,1.0,0.0006557431046374,0.3390834263201392,0.5849347923561942
1,freq_bus4,1.0,0.0006557431046374,0.3390834263201392,0.5849347923561942
1,severe_bus7,1.0,0.0006557431046374,0.3390834263201392,0.5849347923561942
1,angle_bus7,1.0,0.395930074925559,0.4605165201575776,0.7141116487707841
1,angle_bus8,1.0,0.395930074925559,0.4605165201575776,0.7141116487707841
1,voltage_bus9,1.0,0.395930074925559,0.4605165201575776,0.7141116487707841
1,voltage_bus10,1.0,0.395930074925559,0.4605165201575776,0.7141116487707841
1,freq_bus2,1.0,0.395930074925559,0.4605165201575776,0.7141116487707841
1,freq_bus4,1.0,0.395930074925559,0.4605165201575776,0.7141116487707841
1,severe_bus7,1.0,0.395930074925559,0.4605165201575776,0.7141116487707841
1,angle_bus7,0.2818749093059295,0.2179322411770705,0.996974901367875,0.4446642402892011
1,angle_bus8,0.1973638005722759,0.147126123904183,0.9966931182187246,0.3846367108168649
1,voltage_bus9,0.1973638005722759,0.1513207722332978,0.995939063184774,0.3854968591406559
1,voltage_bus10,0.1973638005722759,0.1197072885586223,0.9964371210367116,0.3777180026849714
1,freq_bus2,0.3020271997786149,0.2347968086874061,0.9961385911543172,0.4587474498497382
