mode_id,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias,total_re_pct,max_severity,worst_fault,f_angle_max,f_freq_max,f_voltage_max
76,0.2254832385486826,0.1821404934824665,0.1416808675114003,0.1753912588711017,0.7831285159393778,1.018886290033563,-0.0676017747558677,0.3623479292068255,0.970910797978252,angle_dominated_v2,1.0,1.0,1.0
77,0.0600861581739113,0.1900431463244979,0.1208032578192493,0.170622794017117,1.0264088395261102,0.9293033369604606,0.0108371284994454,0.2707776781673878,0.8963794723586461,angle_dominated,1.0,0.5884686812989735,0.9975242107982666
78,0.3206913448795649,0.0520542235364858,0.2823474807992474,0.0595044934433713,0.7643339618889555,1.0641213455641756,-0.1262947739495745,0.3572987713293348,0.9988854078524152,voltage_dominated_v2,1.0,1.0,1.0
79,0.134980261929857,0.1081643856036471,0.0590983581464335,0.2770154313917492,0.9445264499753432,1.139570501300848,0.0729281778594971,0.2896292185358434,0.8902697170470778,severe_combined,1.0,0.563490112030351,0.99758875615796
80,0.2064829419520962,0.0795940446313653,0.1074471017459355,0.2329030221112945,0.7137313045632967,0.718574865731384,-0.0185423644023022,0.3132135552203458,0.5587847491753846,severe_combined,0.3966166585410231,0.4517557773625498,0.9971707062893996
81,0.103672988035969,0.3443863397315521,0.0861486653505977,0.2151254248601444,0.9559910167813952,0.958703724408568,0.0377515935961343,0.3746667089891317,0.8826155475430368,severe_combined,1.0,0.532962995218309,0.997499194953838
82,0.1623402713312665,0.1891183279161974,0.1480599809891924,0.1601120111713944,0.7513339619300085,0.7067235077180684,0.1135093920844881,0.3298152957040254,0.6634802622799973,severe_combined,0.5719271612730457,0.5127614565678833,0.9973052700060148
83,0.2779603391117566,0.0406179093152305,0.1855654369153023,0.1688682451671079,1.0073115042206973,1.0375716254262315,-0.1154820307595863,0.3365059652546987,0.9277954872204104,freq_dominated,1.0,0.7111819488816415,1.0
84,0.2107290593001264,0.2837818974963865,0.23744558344796,0.2717922827466484,1.03412022309081,0.8529549181318582,0.1258810466892597,0.5018744114955607,0.7746578902175172,severe_combined,0.7025784787541713,0.6960916317123207,0.9973829716494051
85,0.0001108687898277,0.0569046226780235,0.2543918707880854,0.1715349858680107,1.074399323132132,0.9347021708629808,0.0578127610553846,0.2414711740619737,0.9044296332005156,severe_combined,1.0,0.6449480524408422,0.9974846121398756
86,0.3800151948019739,0.3215755895083949,0.2302583853672685,0.090531240702986,0.8752706843168104,0.7166190012125896,0.1306586129326183,0.5111902051903117,0.9236927111189254,severe_combined,1.0,0.697330407168117,0.9974404373075846
87,0.1447223172779513,0.0078279599237572,0.2348476732898424,0.2693677171869698,1.0669106089126446,1.1066172213247674,-0.149319156494608,0.3283828338392603,0.9188042312967766,freq_dominated,1.0,0.8153807636404018,0.997471787024768
88,0.0323650931621547,0.0687185340931267,0.0963400486988707,0.297400304643284,0.7682908240408615,1.0240749083580631,0.048657286357245,0.2474119902987181,0.9439859421329694,severe_combined,0.8892679137888071,1.0,0.9974079409542632
89,0.3102101834222666,0.0647891244423586,0.2485599498917664,0.0848741929816877,0.8618624144814114,1.0394987651152798,0.1093444822616569,0.3542167253690397,0.9581585730393236,voltage_dominated,1.0,0.8326342921572945,1.0
90,0.2337827870477198,0.3559736447395431,0.1756734531573282,0.2478021901527407,0.8413327728661839,0.7272090543979057,-0.0542466803772261,0.506616037548666,0.6111592519944289,severe_combined,0.496182500324435,0.4550314732159748,0.9972405341128708
91,0.349776201121536,0.2158275162620556,0.2747248474743983,0.1748613455037665,0.9350747188501012,0.772487895178976,0.0950896730898147,0.5075949551808783,0.7559040271349738,severe_combined,0.6769164592343878,0.6724089711985606,0.9973742188725594
92,0.3637764006404296,0.0479899906229333,0.1666638700314706,0.2082024891643192,0.7077412392006485,1.0972925063948258,-0.069774335901183,0.3933163752295764,0.9245573035662497,freq_dominated,1.0,0.7720880065109199,1.0
93,0.005179061110254,0.0994799165464579,0.2880013904849881,0.1338074091767691,1.0582690546261335,0.7653657995011798,0.0903803314740301,0.2632338886592346,0.7100886443940588,severe_combined,0.6211458688795904,0.6007119351751342,0.99735090464192
94,0.1484487289903612,0.2958508735968257,0.2181674707150759,0.1268236436199919,0.9903647569079804,0.8326717226071609,0.1234992338509196,0.3946453584611274,0.9410729571076506,freq_dominated,1.0,0.7984728301219199,0.9975129279838768
95,0.2679099753597501,0.0905962571981331,0.1409994812558343,0.1955636833403057,0.7588380641780617,0.7104477424745801,0.0223477423935341,0.3475346985770117,0.575614306670185,severe_combined,0.4429679943369962,0.419310714730539,0.9972105232762084
96,0.0265429918967673,0.226140691309415,0.1152622024438936,0.135742548040676,1.1368715066283497,0.8897437320934137,0.0602497340120517,0.251844216845376,0.8896184566819438,severe_combined,1.0,0.5609429196113354,0.99753090711644
97,0.3233804271495236,0.3835094608797043,0.2297808107835213,0.2817916206585649,0.9223727637841428,0.933821634477949,0.066914017649889,0.609231159735657,0.8999451623603264,severe_combined,1.0,0.6023222142797451,0.9974584351615604
98,0.0361463147175685,0.0767067254129502,0.1375239082433213,0.1920644580561573,0.761410769961725,0.7311772325880569,0.0024142286748452,0.2212207032149987,0.5751160489046119,severe_combined,0.4461196548169233,0.4110119166990102,0.9972129692855908
99,0.2490726846538906,0.109760630654388,0.1607859077106632,0.0839008430294011,0.9696895222605386,0.7893658989485919,0.0428238617008269,0.3017600330241716,0.9059785976949766,severe_combined,1.0,0.6264737989753577,0.9974405918045488
100,0.0358204106334355,0.2468529574850414,0.2076796027964026,0.2396392413134817,1.115417094385748,1.0069639455647468,0.0867351928226783,0.3649961061141807,0.889192877613554,severe_combined,1.0,0.5592400893527554,0.9975314211014608
101,0.0511739076582529,0.2491707080477204,0.1431476176820697,0.244245728485062,0.7467702867126429,0.777210909209671,0.1210033227884808,0.3438689809365526,0.6896097178232259,severe_combined,0.6072404459006249,0.5466346349271376,0.9973233445645164
102,0.2320284878081327,0.1033351472708315,0.0455063279237293,0.2870291152714542,0.8674289014581742,0.7999037124631675,-0.0585847527028049,0.3339495391370739,0.5509857806165525,severe_combined,0.4103180090930793,0.3861258398696634,0.9971812644103876
103,0.0118292631859362,0.0275718858314508,0.1338067916775548,0.1568967165208929,0.7872007830905035,0.9751160032508088,-0.0873586727915279,0.1650523286079174,0.9000472808370827,angle_dominated,1.0,0.6031385203559587,0.9975176531476512
