mode_idx,re_level,fault_name,fault_bus,clear_time,success,stable,severity,f_angle,f_freq,f_voltage,V_min,max_angle_deg,max_freq_dev_hz,sim_time,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias
9,0,voltage_bus10,10,0.1,True,False,0.4734708523815486,0.38778565670609166,0.12200098360370504,0.9963111125103061,0.0036888874896938294,69.8014182070965,0.24400196720741008,1.3620078563690186,0.1478541532718047,0.13591471356275364,0.27109947695048875,0.27574545385600996,1.036844094155998,1.0118344312147525,0.06529804681674986
9,0,freq_bus2,2,0.1,True,False,0.7150052780735838,0.6617043892146475,0.5406069349129154,0.9960053989521247,0.003994601047875318,119.10679005863655,1.08121386982583,1.5489051342010498,0.1478541532718047,0.13591471356275364,0.27109947695048875,0.27574545385600996,1.036844094155998,1.0118344312147525,0.06529804681674986
9,0,freq_bus4,4,0.15,True,False,0.47679018020788133,0.38778565670609166,0.1355509780889328,0.9960384293304092,0.003961570669590847,69.8014182070965,0.2711019561778638,1.6032514572143555,0.1478541532718047,0.13591471356275364,0.27109947695048875,0.27574545385600996,1.036844094155998,1.0118344312147525,0.06529804681674986
9,0,severe_bus7,7,0.2,True,False,0.901887332143687,1.0,0.6100724798991806,0.9974768486755673,0.002523151324432693,180.35175757841904,1.2201449597983638,0.43349480628967285,0.1478541532718047,0.13591471356275364,0.27109947695048875,0.27574545385600996,1.036844094155998,1.0118344312147525,0.06529804681674986
10,0,angle_bus7,7,0.1,True,False,0.8326491161549567,1.0,0.33365075984708525,0.9969457047727416,0.0030542952272584463,181.85051436766776,0.6673015196941723,0.6595675945281982,0.3133808348527311,0.29442967847658724,0.1366207634317019,0.1975176484475446,0.9204281478087992,1.0508422706725071,-0.016252296899307767
10,0,angle_bus8,8,0.1,True,False,0.8314256216871763,1.0,0.3294251456848549,0.9962773410638504,0.0037226589361496797,182.1664999511608,0.6588502913697081,0.7745845317840576,0.3133808348527311,0.29442967847658724,0.1366207634317019,0.1975176484475446,0.9204281478087992,1.0508422706725071,-0.016252296899307767
10,0,voltage_bus9,9,0.1,True,False,0.9278974044170415,1.0,0.716273901345204,0.995315716322962,0.004684283677037938,180.9756603821196,1.4325478026904115,0.7860331535339355,0.3133808348527311,0.29442967847658724,0.1366207634317019,0.1975176484475446,0.9204281478087992,1.0508422706725071,-0.016252296899307767
10,0,voltage_bus10,10,0.1,True,False,0.8289400467131822,1.0,0.31969352883572455,0.9960666580170043,0.003933341982995675,182.4185881061392,0.63938705767145,0.7311511039733887,0.3133808348527311,0.29442967847658724,0.1366207634317019,0.1975176484475446,0.9204281478087992,1.0508422706725071,-0.016252296899307767
10,0,freq_bus2,2,0.1,True,True,0.6229341308407997,0.6887651300441989,0.1187486209969677,0.9954576422778335,0.004542357722166517,123.9777234079558,0.23749724199393363,1.1747710704803467,0.3133808348527311,0.29442967847658724,0.1366207634317019,0.1975176484475446,0.9204281478087992,1.0508422706725071,-0.016252296899307767
10,0,freq_bus4,4,0.15,True,False,0.8307377367861848,1.0,0.327149256507699,0.9958016906370404,0.004198309362959658,181.39476651959336,0.6542985130154011,0.7222838401794434,0.3133808348527311,0.29442967847658724,0.1366207634317019,0.1975176484475446,0.9204281478087992,1.0508422706725071,-0.016252296899307767
10,0,severe_bus7,7,0.2,True,False,0.8618174559624743,1.0,0.4497979308109876,0.9974718930389096,0.0025281069610903705,184.57769043624594,0.8995958616219779,0.29625582695007324,0.3133808348527311,0.29442967847658724,0.1366207634317019,0.1975176484475446,0.9204281478087992,1.0508422706725071,-0.016252296899307767
11,0,angle_bus7,7,0.1,True,False,0.8404148217722509,1.0,0.36455846190084884,0.9971008251881546,0.0028991748118453757,181.18944166217136,0.7291169238017003,0.6144616603851318,0.04283109810841005,0.12550638497856212,0.2679581882861613,0.21677706778384875,0.7123457230388818,1.1111225167393717,-0.14401772523596423
